date,tic,open,high,low,close,volume,day,kdjk,kdjd,kdjj,rsi_6,rsi_12,rsi_24,amount,change,daily_variance,open_,close_,high_,low_,volume_,landmark
2015-05-26,600122.SH,20.8518,20.9512,20.1855,20.8319,480234.83,1735,87.7961,84.9348,93.5188,84.8818,81.3936,79.3394,10004203.9551,-0.001,0.0368,0.2101,0.2074,-0.1773,0.3441,-0.8979,^
2015-05-27,600122.SH,20.8219,20.8219,19.8872,20.0861,551208.22,1736,82.2976,84.0557,78.7814,64.6596,71.7182,73.997,11071623.4277,-0.0366,0.0465,0.2063,-0.2188,-0.247,0.1895,-0.4459,-
2015-05-28,600122.SH,20.106,20.106,18.0775,18.0775,1043722.71,1737,60.7391,76.2835,29.6503,36.5318,53.1541,62.2225,18867897.29,-0.1122,0.1122,-0.2153,-1.3298,-0.6293,-0.8358,2.5486,-
2015-05-29,600122.SH,17.6996,18.1968,16.2678,17.64,740727.81,1738,49.8423,67.4698,14.5874,32.8021,50.0743,60.0508,13066438.5684,-0.0034,0.1094,-1.5292,-1.4411,-1.5137,-1.7744,1.0822,v
2015-06-01,600122.SH,17.6499,18.3858,17.6499,18.1968,554211.93,1739,46.3716,60.4371,18.2406,41.8663,53.7915,61.8205,10084883.6478,0.0301,0.0404,-1.4002,-0.9335,-1.3485,-0.8922,-0.1536,-
2015-06-02,600122.SH,18.3758,19.8375,18.3758,19.7381,636751.59,1740,54.5595,58.4779,46.7228,59.8543,62.274,66.1516,12568266.5586,0.069,0.0741,-0.7877,-0.15,-0.5335,-0.3367,0.3575,^
2015-06-03,600122.SH,20.0662,20.5833,19.0719,19.6983,618139.95,1741,59.747,58.9009,61.439,59.2859,61.9536,65.95,12176306.1771,-0.0187,0.0767,0.0493,-0.0491,-0.0892,0.0463,-0.0181,-
2015-06-04,600122.SH,19.6486,19.6486,17.7792,18.9426,483080.17,1742,58.0562,58.6193,56.93,48.7392,55.9875,62.1948,9150794.4282,-0.0373,0.0987,0.0034,-0.2387,-0.3213,-0.3409,-0.6577,-
2015-06-05,600122.SH,19.3901,19.7977,18.9923,19.3205,554619.71,1743,60.4312,59.2233,62.8471,53.6836,58.1843,63.2857,10715530.1071,-0.0036,0.0417,-0.0093,-0.048,-0.1983,0.1536,-0.4354,-
2015-06-08,600122.SH,19.3901,19.4696,18.7039,18.9625,455006.51,1744,60.0111,59.4859,61.0615,48.3788,55.3302,61.5306,8628060.9459,-0.0225,0.0404,0.0444,-0.1217,-0.2556,0.1039,-0.9054,v
2015-06-09,600122.SH,19.0619,20.8617,19.052,20.8617,774151.5,1745,73.3407,64.1042,91.8139,68.3123,65.2071,66.6504,16150116.3476,0.0863,0.0867,-0.0163,0.5745,0.2541,0.2823,0.3874,-
2015-06-10,600122.SH,20.6827,22.3433,20.1458,21.7069,880276.76,1746,78.7355,68.9813,98.244,73.7297,68.5799,68.5915,19108079.6016,0.0472,0.1012,0.5579,0.9179,0.7861,0.7048,0.8788,-
2015-06-11,600122.SH,21.8362,23.8448,21.1401,22.8703,803176.89,1747,80.5801,72.8476,96.0452,79.5146,72.5724,71.0147,18368896.4274,0.0452,0.1183,0.9747,1.3696,1.3204,1.0948,0.6466,-
2015-06-12,600122.SH,22.9698,24.2227,22.9698,23.109,787284.85,1748,81.2921,75.6624,92.5514,80.5681,73.3309,71.4857,18193365.5986,0.006,0.0542,1.4023,1.5766,1.5685,1.7648,0.6517,-
2015-06-15,600122.SH,23.7155,24.0536,22.6814,23.4669,701644.96,1749,83.6182,78.3143,94.2258,82.2139,74.4851,72.1927,16465432.1118,-0.0106,0.0585,1.7601,1.835,1.6672,1.8896,0.3931,^
2015-06-16,600122.SH,22.8803,23.0791,21.3788,21.7666,535505.06,1750,76.3729,77.6672,73.7844,55.4434,60.8395,64.2909,11656124.439,-0.0512,0.0781,1.6926,1.5145,1.5173,1.6987,-0.2139,-
2015-06-17,600122.SH,21.4782,22.224,19.7878,21.876,505516.96,1751,70.0747,75.1364,59.9513,56.5362,61.3366,64.5514,11058689.017,0.0182,0.1114,1.4714,1.6604,1.4158,1.3567,-0.3734,-
2015-06-18,600122.SH,21.9157,23.4073,21.4186,22.045,511133.7,1752,66.8965,72.3897,55.9101,58.4262,62.1465,64.9634,11267942.4165,0.0059,0.0902,1.7286,1.8836,1.8506,1.9425,-0.3815,-
2015-06-19,600122.SH,21.3489,22.6118,20.0861,20.5037,447440.93,1753,53.9562,66.2452,29.3781,39.5866,51.4285,58.4936,9174194.5964,-0.0412,0.1232,1.7757,1.6977,1.8851,1.8095,-0.6698,-
2015-06-23,600122.SH,20.2452,20.9711,18.5946,19.9966,447446.73,1754,44.2744,58.9216,14.9799,35.1161,48.4307,56.5597,8947413.2811,-0.0124,0.1188,1.6958,1.7504,1.6818,1.5778,-0.6823,-
2015-06-24,600122.SH,20.3844,20.8816,19.3901,20.1756,449876.47,1755,38.88,52.2411,12.1578,38.0781,49.5628,57.0824,9076527.7081,-0.0103,0.0739,1.9553,2.0141,1.8563,2.017,-0.69,-
2015-06-25,600122.SH,20.3347,20.3944,18.1769,18.4852,463741.37,1756,27.6198,44.034,-5.2086,25.0953,40.4208,51.0322,8572351.9727,-0.1001,0.12,2.1905,1.7504,1.9499,1.891,-0.6415,-
2015-06-26,600122.SH,17.8886,17.8886,16.6357,16.6357,403430.27,1757,18.4132,35.4937,-15.7479,17.3352,33.1274,45.5236,6711344.9426,-0.0753,0.0753,1.7394,1.3403,1.4281,1.6097,-0.8393,-
2015-06-29,600122.SH,16.1882,17.3914,14.9751,14.9751,496263.53,1758,12.2755,27.7543,-18.6822,13.003,28.1519,41.3424,7431595.9881,-0.081,0.1614,1.356,0.9095,1.4257,1.1856,-0.4512,v
2015-06-30,600122.SH,14.4182,16.4567,13.4736,16.3274,754647.19,1759,17.7598,24.4228,4.4338,30.0787,36.6099,45.589,12321426.53,0.1169,0.1827,0.8595,1.4816,1.2823,0.7414,0.5177,^
2015-08-12,600122.SH,15.0745,15.88,14.6967,14.7166,1371275.83,1760,16.0109,21.6188,4.7949,23.4888,31.7527,41.8254,20180517.8798,-0.0243,0.0804,1.1912,1.0754,1.2271,1.2859,2.9198,v
2015-08-13,600122.SH,13.931,15.1143,13.9211,15.1044,846132.86,1761,16.6226,19.9534,9.9609,28.0433,34.0507,43.0074,12780329.1706,0.0777,0.079,0.8844,1.336,1.0875,1.1237,1.4325,-
2015-08-14,600122.SH,15.2137,16.4467,14.9751,16.2081,969531.06,1762,23.2391,21.0486,27.62,40.2007,40.2927,46.2506,15714256.3736,0.0614,0.0908,1.4707,1.9235,1.697,1.6754,2.254,-
2015-08-17,600122.SH,16.1683,16.9936,15.9098,16.4965,809968.6,1763,29.0947,23.7306,39.8228,43.2093,41.8613,47.0718,13361647.0099,0.0199,0.0657,2.0369,2.3676,2.1526,2.3124,1.8065,^
2015-08-18,600122.SH,16.5064,16.5959,14.8458,14.8458,718464.12,1764,26.0055,24.4889,29.0387,32.1124,35.9621,43.1355,10666174.6327,-0.1119,0.1179,2.5647,2.1476,2.4273,2.3304,1.5117,-
2015-08-19,600122.SH,13.9708,15.2734,13.3742,14.8757,613482.71,1765,28.4238,25.8005,33.6702,32.4893,36.1399,43.2253,9125984.7491,0.0608,0.1277,1.9618,2.6107,2.378,2.0501,0.9927,-
2015-08-20,600122.SH,14.7166,14.9353,13.931,14.0702,349051.7,1766,24.7243,25.4418,23.2894,27.5459,33.4131,41.3892,4911227.2293,-0.0459,0.0714,2.7609,2.864,2.761,2.8131,-0.6622,-
2015-08-21,600122.SH,13.6029,14.3188,12.9267,12.9665,445774.05,1767,16.8091,22.5642,5.2988,22.0336,30.0265,39.0194,5780129.2193,-0.0491,0.1074,2.8883,2.999,3.2619,3.0247,-0.013,-
2015-08-24,600122.SH,12.519,12.519,11.6738,11.6738,189892.85,1768,11.2061,18.7782,-3.9382,17.1968,26.5839,36.4675,2216771.1523,-0.0724,0.0724,2.9722,2.731,3.0667,2.9623,-1.7031,-
2015-08-25,600122.SH,10.5104,10.59,10.5104,10.5104,472816.19,1769,7.4707,15.009,-7.6059,13.9012,23.8942,34.3574,4969487.2834,0.0,0.0076,1.5247,1.8175,1.3635,2.3861,0.1166,-
2015-08-26,600122.SH,10.5104,10.6794,9.4564,9.4564,768623.76,1770,4.9805,11.6662,-8.3909,11.5044,21.7221,32.5755,7268413.7241,-0.1115,0.1293,1.7027,0.144,1.574,0.9228,2.1007,v
2015-08-27,600122.SH,9.7447,9.8939,8.6509,9.705,654039.52,1771,7.532,10.2881,2.0197,15.6221,23.5112,33.4253,6347453.5416,-0.0041,0.1281,0.644,0.5101,0.2989,-0.5765,1.5627,-
2015-08-28,600122.SH,9.874,10.6198,9.516,10.6098,718742.97,1772,13.2399,11.272,17.1756,29.8734,29.8749,36.4665,7625719.1631,0.0694,0.104,0.8317,1.9503,1.5858,0.9222,2.2064,^
2015-08-31,600122.SH,10.5402,10.5402,9.7547,9.8044,493517.96,1773,14.6326,12.3922,19.1133,25.3076,27.6417,34.9822,4838647.487,-0.075,0.0801,1.8885,0.8038,1.6248,1.3615,0.741,-
2015-09-01,600122.SH,9.695,9.695,8.82,8.82,510558.96,1774,10.652,11.8121,8.3317,20.6733,25.1364,33.2558,4503130.0272,-0.0992,0.0992,0.7041,-0.95,0.0866,-0.3295,0.9497,-
2015-09-02,600122.SH,8.0842,9.0288,8.0742,8.5813,471758.39,1775,9.8082,11.1442,7.1363,19.6275,24.5478,32.8456,4048300.2721,0.0579,0.1112,-1.9998,-1.4601,-1.2784,-1.7114,0.728,v
2015-09-07,600122.SH,8.7305,9.0984,8.5913,8.7007,344472.99,1776,11.2372,11.1752,11.3612,21.9961,25.4997,33.2752,2997156.1441,-0.0034,0.0583,-1.1781,-1.415,-1.2797,-0.9906,-0.2183,-
2015-09-08,600122.SH,8.7206,9.2476,8.4521,9.1879,302325.37,1777,21.7412,14.6972,35.8291,31.8328,29.461,35.0441,2777735.267,0.0509,0.0866,-1.3096,-0.6984,-1.0914,-1.3143,-0.6044,-
2015-09-09,600122.SH,9.347,10.1027,9.1978,10.1027,573818.49,1778,40.4486,23.281,74.7839,46.9161,36.3891,38.2516,5797116.0589,0.0748,0.0896,-0.372,0.601,0.2305,-0.2192,1.1741,^
2015-09-10,600122.SH,10.1922,10.5402,9.9635,10.0132,603353.97,1779,52.356,32.9726,91.1226,45.7282,36.0116,38.0597,6041503.9724,-0.0179,0.0576,0.801,0.3962,0.7569,0.7801,1.5067,-
2015-09-11,600122.SH,9.9436,10.1325,9.7447,9.9635,332160.95,1780,59.6434,41.8629,95.2044,44.9695,35.7867,37.9494,3309485.6253,0.002,0.0389,0.3604,0.205,0.0941,0.3893,-0.3655,-
2015-09-14,600122.SH,10.0132,10.1127,8.9691,8.9691,386570.41,1781,51.8588,45.1948,65.1866,32.1583,31.4937,35.7843,3467188.6643,-0.1164,0.1275,0.3021,-0.9986,-0.0658,-0.6621,-0.0349,-
2015-09-15,600122.SH,8.6112,8.8598,8.1538,8.4222,336359.89,1782,39.2765,43.2221,31.3853,27.0689,29.3792,34.6498,2832890.2656,-0.0224,0.0838,-1.2933,-1.5683,-1.3879,-1.5527,-0.4622,v
2015-09-16,600122.SH,8.5117,9.2675,8.3626,9.1382,391124.95,1783,40.5666,42.3369,37.026,41.5913,35.5586,37.3627,3574178.0181,0.0686,0.099,-1.4678,-1.036,-1.1016,-1.4503,-0.1463,^
2015-09-17,600122.SH,9.1282,9.3768,8.7106,8.7305,408218.57,1784,35.0998,39.9245,25.4502,36.6101,33.7255,36.4633,3563952.2254,-0.0456,0.0763,-1.0152,-1.5199,-1.1063,-1.2774,-0.0887,v
2015-09-18,600122.SH,8.7703,8.9194,8.5615,8.8001,228857.68,1785,32.4274,37.4255,22.4312,38.1281,34.3557,36.7346,2013970.4698,0.0034,0.0407,-1.4509,-1.6517,-1.6334,-1.577,-1.2539,-
2015-09-21,600122.SH,8.7007,9.2277,8.6112,9.2078,322143.48,1786,36.3406,37.0638,34.894,47.0426,38.1162,38.3438,2966232.7351,0.0551,0.067,-1.6933,-1.4709,-1.574,-1.7343,-0.7519,-
2015-09-22,600122.SH,9.1481,9.7249,9.0189,9.4862,471766.81,1787,42.8381,38.9886,50.537,52.6347,40.649,39.4413,4475274.313,0.0356,0.0744,-1.4855,-1.3624,-1.2912,-1.5247,0.2113,^
2015-09-23,600122.SH,9.2277,9.6254,9.1183,9.3868,331589.74,1788,49.3299,42.4357,63.1184,50.3564,40.0112,39.1815,3112566.5714,0.0169,0.054,-1.5949,-1.6351,-1.5438,-1.6097,-0.6917,v
2015-09-24,600122.SH,9.4663,10.3215,9.4663,10.3016,590982.2,1789,65.9139,50.2618,97.2183,66.4122,48.1755,42.8005,6088062.2315,0.0811,0.083,-1.5547,-0.7965,-0.985,-1.3952,1.0413,^
2015-09-25,600122.SH,10.0629,10.1922,9.526,9.8939,549797.41,1790,70.7006,57.0747,97.9524,56.619,45.1856,41.648,5439640.5948,-0.0171,0.0673,-1.0687,-1.3576,-1.226,-1.4873,0.8718,-
2015-09-28,600122.SH,9.8342,9.9536,9.5459,9.874,207615.33,1791,72.8523,62.3339,93.889,56.1341,45.0368,41.5909,2049993.7684,0.004,0.0413,-1.4526,-1.538,-1.6333,-1.6531,-1.3986,-
2015-09-29,600122.SH,9.6553,9.8144,9.4862,9.695,211794.29,1792,70.036,64.9013,80.3054,51.3846,43.6267,41.063,2053345.6416,0.0041,0.0339,-1.8451,-1.9382,-2.022,-1.9715,-1.3717,v
2015-09-30,600122.SH,9.7249,9.8144,9.5757,9.705,167688.43,1793,68.3479,66.0501,72.9433,51.6588,43.7341,41.1066,1627416.2132,-0.0021,0.0246,-2.0108,-2.2085,-2.3366,-2.1493,-1.6729,-
2015-10-08,600122.SH,9.9635,10.4507,9.8939,10.222,354191.9,1794,74.7543,68.9515,86.3599,64.1895,49.1916,43.3655,3620549.6018,0.0253,0.0545,-1.9665,-1.8336,-1.8518,-1.9829,-0.4842,-
2015-10-09,600122.SH,10.1624,10.401,10.0431,10.232,323352.93,1795,78.0781,71.9937,90.2468,64.4037,49.2954,43.4093,3308547.1798,0.0068,0.035,-1.9847,-2.1213,-2.2561,-2.0235,-0.7595,-
2015-10-12,600122.SH,10.2916,10.938,10.1922,10.7292,709360.73,1796,81.5606,75.1827,94.3164,73.765,54.3524,45.5929,7610873.1443,0.0408,0.0695,-2.106,-1.5124,-1.6374,-2.0299,2.0808,-
2015-10-13,600122.SH,10.6894,11.3854,10.59,11.117,528164.31,1797,83.0451,77.8035,93.5284,78.9471,57.9231,47.2494,5871602.6343,0.0385,0.0715,-1.6403,-0.8802,-0.8733,-1.3927,0.8803,^
2015-10-14,600122.SH,10.9579,11.286,10.759,10.7789,334469.91,1798,78.0519,77.8863,78.3832,65.4265,53.9121,45.9759,3605217.7129,-0.0166,0.0489,-1.2758,-1.6851,-1.1852,-1.1205,-0.7129,v
2015-10-15,600122.SH,10.8584,11.4352,10.7192,11.3755,434974.67,1799,84.3469,80.0398,92.9611,74.6276,59.333,48.5302,4948054.3586,0.0455,0.0629,-1.6465,-0.5976,-0.9725,-1.3345,0.1237,-
2015-10-16,600122.SH,11.5346,12.3301,11.1667,12.161,538277.85,1800,87.5826,82.5541,97.6396,82.1381,65.2103,51.6697,6545996.9338,0.0515,0.0957,-0.2825,0.7478,0.7251,-0.3871,0.4912,-
2015-10-19,600122.SH,12.2108,12.4991,11.9423,12.3699,711621.0,1801,90.2486,85.1189,100.5078,83.6798,66.6103,52.4741,8802680.6079,0.0129,0.045,0.8866,0.8351,0.6737,0.9711,1.0798,-
2015-10-20,600122.SH,12.1412,12.7278,11.9821,12.4395,456088.3,1802,90.108,86.7819,96.76,84.2242,67.0917,52.7476,5673510.4078,0.024,0.0599,0.5872,0.6597,0.7194,0.7912,-0.0585,^
2015-10-21,600122.SH,12.3301,12.4096,11.1965,11.1965,561499.68,1803,74.3926,82.6522,57.8736,49.1135,52.3803,47.6396,6286831.1671,-0.1012,0.1083,0.5539,-0.8194,0.1991,-0.453,0.3765,v
2015-10-22,600122.SH,11.3059,11.5346,10.7391,11.4252,494242.51,1804,65.8043,77.0362,43.3404,53.4024,54.3878,48.5953,5646819.5253,0.0104,0.0696,-0.7214,-0.6622,-0.7104,-1.0314,0.034,-
2015-10-23,600122.SH,11.5943,11.6738,11.1369,11.5843,413590.88,1805,59.373,71.1485,35.822,56.4655,55.8018,49.2675,4791160.8312,-0.0009,0.0463,-0.5018,-0.578,-0.6527,-0.6779,-0.3989,-
2015-10-26,600122.SH,11.7633,11.9025,11.3357,11.7036,415239.28,1806,55.9184,66.0718,35.6117,58.8967,56.8949,49.7813,4859794.4374,-0.0051,0.0484,-0.4328,-0.554,-0.5511,-0.5691,-0.4716,^
2015-10-27,600122.SH,11.5147,11.6937,10.9181,11.5644,365464.21,1807,51.3053,61.1496,31.6167,54.6253,55.1585,49.1749,4226374.3101,0.0043,0.0671,-0.6354,-0.6971,-0.7116,-0.8691,-0.7151,-
2015-10-28,600122.SH,11.4053,11.5644,11.1567,11.2562,349117.65,1808,42.8708,55.0567,18.4991,45.8003,51.3715,47.8289,3929738.0919,-0.0132,0.0362,-0.7609,-0.9234,-0.8462,-0.8049,-0.818,-
2015-10-29,600122.SH,11.5346,11.6241,11.286,11.5445,304517.77,1809,42.0802,50.7312,24.7781,54.1205,54.5554,49.1865,3515505.3958,0.0009,0.0293,-0.7798,-0.8666,-0.8942,-0.8136,-1.0379,-
2015-10-30,600122.SH,11.4352,11.5147,11.0871,11.286,333406.68,1810,37.2202,46.2275,19.2056,46.4486,51.2718,48.0174,3762827.7905,-0.0132,0.0379,-0.9,-1.0739,-1.0285,-0.9917,-0.9858,-
2015-11-02,600122.SH,11.0474,11.3059,10.8187,10.8584,209390.78,1811,27.194,39.883,1.816,36.2487,46.2486,46.1251,2273648.8456,-0.0174,0.0449,-1.1609,-1.3821,-1.2187,-1.2241,-1.5001,-
2015-11-03,600122.SH,10.8385,10.9877,10.6397,10.7988,209414.8,1812,22.329,34.0317,-1.0764,34.9645,45.5697,45.8622,2261428.5422,-0.0037,0.0322,-1.3789,-1.5565,-1.4814,-1.4475,-1.678,v
2015-11-04,600122.SH,10.8783,11.5545,10.8783,11.5247,346585.34,1813,38.2468,35.4367,43.8669,57.1513,54.4527,49.5187,3994292.0679,0.0561,0.0587,-1.5119,-1.4125,-1.4268,-1.496,-1.2472,-
2015-11-05,600122.SH,11.5843,11.8329,11.4451,11.6241,476806.57,1814,51.4824,40.7853,72.8767,59.4258,55.5367,50.0012,5542447.2503,0.0034,0.0334,-1.3799,-1.5394,-1.4821,-1.3974,-0.7463,-
2015-11-06,600122.SH,11.6838,12.1113,11.6241,12.0019,461718.87,1815,65.1769,48.9158,97.6991,67.3344,59.5302,51.8273,5541503.7059,0.0265,0.0406,-1.5011,-1.529,-1.5392,-1.4716,-0.8306,-
2015-11-09,600122.SH,12.1312,12.2307,11.6838,12.0517,522843.84,1816,73.0344,56.9553,105.1924,68.3114,60.0462,52.0681,6301157.1065,-0.0066,0.0454,-1.4619,-1.6827,-1.6644,-1.5894,-0.6259,^
2015-11-10,600122.SH,11.9721,12.2008,11.813,12.0417,412496.95,1817,78.0631,63.9913,106.2068,67.8226,59.8789,52.0137,4967164.5228,0.0058,0.0322,-1.7089,-1.8936,-1.899,-1.7053,-1.0838,v
2015-11-11,600122.SH,11.9821,12.0716,11.7434,12.0616,397327.87,1818,81.8326,69.9384,105.621,68.3632,60.1201,52.1177,4792409.8368,0.0066,0.0272,-1.9297,-2.2044,-2.2842,-1.9788,-1.1034,-
2015-11-12,600122.SH,12.2406,13.2648,11.9622,13.2648,1040779.8,1819,87.8884,75.9217,111.8217,85.7424,71.4417,57.8789,13805735.891,0.0772,0.0982,-2.1265,-1.9141,-2.1058,-2.208,1.579,-
2015-11-13,600122.SH,13.1256,14.0205,12.9366,13.4835,1035778.4,1820,86.631,79.4915,100.91,87.2679,72.9637,58.8187,13965918.0564,0.0265,0.0804,-2.0067,-2.0837,-2.0103,-1.9929,1.7467,-
2015-11-16,600122.SH,13.1455,14.2691,13.0759,14.0802,564436.05,1821,89.2303,82.7378,102.2155,90.5711,76.6651,61.2784,7947372.4712,0.0664,0.0847,-2.3647,-2.0165,-2.2025,-2.2559,-0.1073,^
2015-11-17,600122.SH,14.1895,14.5177,13.6426,13.8713,677970.53,1822,85.8077,83.7611,89.901,81.6697,72.8557,59.9699,9404332.6128,-0.0229,0.0631,-2.0776,-2.5553,-2.4632,-2.2412,0.4421,v
2015-11-18,600122.SH,13.8813,14.6072,13.6725,14.2691,702576.01,1823,86.7605,84.7609,90.7598,85.0314,75.3955,61.5993,10025127.3443,0.0272,0.0655,-2.728,-2.8322,-3.0257,-2.6213,0.6129,-
2015-11-19,600122.SH,14.6171,15.701,14.6171,15.701,1112964.1,1824,91.1737,86.8985,99.7241,91.6478,82.0064,66.6916,17474649.3341,0.069,0.069,-2.7558,-1.818,-2.5726,-2.1599,2.4219,-
2015-11-20,600122.SH,16.1584,17.1826,15.512,16.755,1019591.86,1825,91.4953,88.4308,97.6244,93.9931,85.1997,69.7707,17083261.6143,0.0356,0.0997,-1.4204,-0.7099,-1.0339,-1.3007,2.575,-
2015-11-23,600122.SH,17.7494,18.2863,16.8047,17.0235,981774.67,1826,87.8968,88.2528,87.1848,94.4679,85.8953,70.4957,16713241.0947,-0.0426,0.087,0.4181,-0.481,0.2706,-0.0153,3.1048,^
2015-11-24,600122.SH,16.9042,17.282,16.3075,16.8445,580135.43,1827,84.3317,86.9457,79.1036,88.8489,83.0563,69.3388,9772091.2506,-0.0035,0.0579,-0.6017,-0.7326,-0.912,-0.5582,1.0955,v
2015-11-25,600122.SH,16.5561,18.0974,16.5561,17.3616,630650.11,1828,83.7928,85.8947,79.5888,90.7552,84.6547,70.7841,10949094.9498,0.0464,0.0888,-1.0069,-0.3268,-0.1776,-0.4236,1.6408,^
2015-11-26,600122.SH,17.4511,17.5207,16.3871,16.4666,462524.73,1829,77.5537,83.1144,66.4323,66.9755,71.8556,65.231,7616209.719,-0.0598,0.0688,-0.2662,-1.2129,-0.7994,-0.6269,0.3737,-
2015-11-27,600122.SH,16.6058,17.282,15.512,16.0391,532260.77,1830,68.905,78.3779,49.9591,58.2302,66.6081,62.7763,8536983.7161,-0.0353,0.1104,-1.1024,-1.7348,-1.1169,-1.4207,0.9299,v
2015-11-30,600122.SH,16.1186,17.2522,15.5419,17.2025,622578.73,1831,71.4399,76.0652,62.1891,70.717,72.5578,66.37,10709910.6028,0.063,0.0994,-1.6372,-0.7704,-1.1561,-1.5579,1.5527,^
2015-12-01,600122.SH,17.2422,17.292,16.4169,16.924,409408.84,1832,68.5839,73.5715,58.6088,65.1244,69.3317,64.8071,6928835.2082,-0.0188,0.0517,-0.5174,-0.8739,-0.9125,-0.8063,0.2625,-
2015-12-02,600122.SH,16.9539,17.0235,15.4126,16.1783,441568.4,1833,54.6043,67.2491,29.3148,51.9292,61.3625,60.8065,7143826.0457,-0.0479,0.0996,-0.5114,-1.1531,-0.8752,-1.3559,0.0101,v
2015-12-03,600122.SH,16.1882,17.7991,15.9098,17.7991,542203.86,1834,64.085,66.1944,59.8661,68.5497,69.6376,65.62,9650740.7245,0.0905,0.1061,-0.8129,0.1077,-0.1788,-0.8104,0.2504,-
2015-12-04,600122.SH,17.6996,18.694,17.5107,17.9582,664668.45,1835,68.5822,66.9903,71.7659,69.7805,70.3184,66.0471,11936248.9588,0.0144,0.0659,0.1862,0.2938,0.4244,0.2965,0.6107,-
2015-12-07,600122.SH,17.9781,18.6741,17.5008,18.4554,474218.72,1836,76.631,70.2039,89.4853,73.6478,72.426,67.369,8751896.1651,0.0259,0.0636,0.4157,0.6294,0.4936,0.3775,0.106,^
2015-12-08,600122.SH,18.2963,18.2963,17.3019,17.4511,323271.64,1837,71.795,70.7342,73.9164,56.2113,62.6268,62.2598,5641445.7168,-0.0484,0.057,0.6474,0.2399,0.4006,0.3614,-0.3147,-
2015-12-09,600122.SH,17.3118,17.5704,16.4368,16.8345,335494.63,1838,62.3074,67.9253,51.0715,47.8627,57.4231,59.3749,5647884.3487,-0.0284,0.0673,0.2842,0.0585,0.1775,0.0516,-0.2872,-
2015-12-10,600122.SH,16.9042,17.0036,16.1882,16.3473,303642.2,1839,51.0332,62.2946,28.5103,41.9545,53.5853,57.19,4963730.1361,-0.0341,0.0499,0.1916,-0.0609,0.0357,0.0371,-0.3982,v
2015-12-11,600122.SH,16.407,17.6996,16.3473,17.2323,384303.6,1840,52.5071,59.0321,39.4571,54.2616,59.0136,59.9813,6622434.9263,0.0479,0.0785,0.0693,0.3453,0.3621,0.1696,-0.1789,-
2015-12-14,600122.SH,17.103,18.1968,16.755,18.0377,325187.35,1841,61.6712,59.9118,65.19,62.861,63.2774,62.3147,5865631.8631,0.0518,0.0799,0.3957,0.7128,0.6092,0.3855,-0.3317,-
2015-12-15,600122.SH,18.2267,18.3758,17.7295,18.0974,320256.81,1842,67.3048,62.3761,77.1621,63.4719,63.5838,62.4839,5795815.5933,-0.0071,0.0357,0.8799,0.8141,0.7443,0.8132,-0.3645,-
2015-12-16,600122.SH,18.1073,19.4398,17.7991,18.8133,506753.91,1843,71.7807,65.511,84.3202,70.4631,67.1668,64.4794,9533713.335,0.0375,0.0872,0.9274,1.165,1.201,0.9249,0.1794,-
2015-12-17,600122.SH,18.694,19.1713,18.5946,18.8332,328686.08,1844,74.9687,68.6635,87.5789,70.6505,67.2645,64.5341,6190210.6819,0.0074,0.0306,1.245,1.3006,1.2378,1.3214,-0.2863,-
2015-12-18,600122.SH,19.3901,20.2154,19.3901,19.5094,524261.05,1845,77.4688,71.5986,89.2092,76.6821,70.5158,66.371,10228018.5289,0.0061,0.0423,1.6566,1.7169,1.7665,1.79,0.2693,-
2015-12-21,600122.SH,19.2906,20.0861,19.1315,19.5591,271361.63,1846,79.547,74.2481,90.1448,77.0972,70.7487,66.504,5307589.2573,0.0137,0.0488,1.8575,1.9994,1.9928,1.9684,-0.3951,^
2015-12-22,600122.SH,19.6685,19.7779,18.6841,19.052,333065.6,1847,76.7351,75.0771,80.0512,63.2993,65.03,63.8159,6345565.8112,-0.0324,0.0574,2.3445,2.139,2.2284,2.1199,-0.2214,-
2015-12-23,600122.SH,19.0321,19.1912,18.2267,18.3957,302015.74,1848,68.8088,72.9877,60.4511,49.532,58.3687,60.5126,5555790.9483,-0.0346,0.0524,2.5916,2.2391,2.4303,2.3134,-0.3044,v
2015-12-24,600122.SH,18.5846,19.6884,18.3858,19.3105,546644.69,1849,70.4892,72.1549,67.1578,62.9944,63.9793,63.2773,10555982.2862,0.0376,0.0675,3.0921,3.3129,3.3892,2.9784,0.3863,^
2016-06-14,600122.SH,17.3774,17.3774,17.3774,17.3774,6955.0,1850,46.9928,63.7675,13.4434,37.5767,48.814,54.8147,120859.817,0.0,0.0,3.4969,3.5431,3.4144,3.4321,-1.0611,-
2016-06-15,600122.SH,15.6437,15.6437,15.6437,15.6437,22538.0,1851,31.3285,52.9545,-11.9234,26.1997,39.6247,48.7173,352577.7106,0.0,0.0,3.4695,3.6114,3.0789,3.4476,-1.0796,-
2016-06-16,600122.SH,14.0793,14.8266,14.0793,14.1391,1803321.11,1852,21.2105,42.3732,-21.1148,19.919,33.6307,44.2589,25497337.5064,0.0042,0.0529,2.083,2.5341,2.8433,2.4305,4.0544,-
2016-06-17,600122.SH,13.7405,14.1092,13.5911,13.7007,740976.02,1853,14.6919,33.1461,-22.2166,18.3785,32.0879,43.0608,10151890.1572,-0.0029,0.0378,1.5236,1.7653,1.9442,1.7456,3.1206,-
